#time,accel_x,accel_y,accel_z
534.471735,-9696.697840,-2664.741391,536.266849
534.472051,-9326.594869,-370.102971,153.219100
534.472366,-9252.574275,-1406.391290,0.000000
534.472682,-9104.533087,-2368.659014,-229.828649
534.472998,-10140.821405,-1332.370696,-229.828649
534.473314,-9104.533087,-1628.453072,0.000000
534.473629,-9918.759623,-1258.350101,76.609550
534.473945,-10288.862594,-962.267725,1455.581446
534.474261,-10214.842000,-222.061783,1302.362347
534.474577,-11399.171507,-888.247130,1302.362347
534.474892,-11547.212695,74.020594,1149.143247
534.475208,-11251.130318,-370.102971,1225.752797
534.475524,-11399.171507,740.205942,1915.238745
534.475840,-11917.315666,-592.164754,1685.410096
534.476155,-11991.336260,-888.247130,1838.629195
534.476471,-10955.047942,-1628.453072,1302.362347
534.476787,-10658.965565,-2220.617826,842.705048
534.477103,-10955.047942,-2072.576638,306.438199
534.477418,-9918.759623,-2294.638420,-612.876398
534.477734,-8956.491898,-1776.494261,-1378.971896
534.478050,-9104.533087,-2368.659014,-1608.800546
534.478366,-9770.718434,-2812.782580,-1685.410096
534.478681,-9030.512492,-2664.741391,-1991.848295
534.478997,-8734.430116,-2072.576638,-1608.800546
534.479313,-9252.574275,-1850.514855,-766.095498
534.479629,-9474.636058,-1702.473667,-766.095498
534.479944,-8808.450710,-1480.411884,459.657299
534.480260,-7994.224174,-1184.329507,-306.438199
534.480576,-8364.327145,-962.267725,-306.438199
534.480892,-8290.306550,-740.205942,0.000000
534.481207,-7846.182985,-592.164754,-2374.896044
534.481523,-7698.141797,444.123565,-229.828649
534.481839,-7402.059420,518.144159,-459.657299
534.482155,-7624.121203,740.205942,-612.876398
534.482470,-7772.162391,296.082377,-689.485948
534.482786,-7179.997637,1110.308913,-1991.848295
534.483102,-7624.121203,1036.288319,-766.095498
534.483418,-8586.388927,740.205942,-459.657299
534.483733,-8438.347739,1554.432478,153.219100
534.484049,-8512.368333,1628.453072,306.438199
534.484365,-8734.430116,1850.514855,306.438199
534.484681,-9622.677246,1998.556043,1149.143247
534.484997,-10066.800811,2368.659014,1838.629195
534.485312,-9992.780217,2812.782580,2068.457845
534.485628,-10140.821405,3034.844362,1378.971896
534.485944,-10362.883188,2368.659014,1608.800546
534.486260,-10658.965565,2886.803174,1455.581446
534.486575,-10807.006753,3034.844362,1149.143247
534.486891,-10362.883188,3404.947333,1072.533697
534.487207,-11251.130318,3034.844362,1455.581446
534.487523,-10584.944971,3997.112087,383.047749
534.487838,-10807.006753,3849.070898,306.438199
534.488154,-10658.965565,3775.050304,383.047749
534.488470,-10732.986159,3108.864956,612.876398
534.488786,-10362.883188,2442.679609,612.876398
534.489101,-10288.862594,2442.679609,306.438199
534.489417,-10066.800811,2220.617826,153.219100
534.489733,-9918.759623,2146.597232,76.609550
534.490049,-10732.986159,2664.741391,0.000000
534.490364,-9474.636058,2294.638420,-383.047749
534.490680,-9252.574275,2146.597232,-766.095498
534.490996,-9252.574275,1924.535449,-689.485948
534.491312,-9326.594869,2072.576638,-1072.533697
534.491627,-8882.471304,2368.659014,-766.095498
534.491943,-8734.430116,1924.535449,-919.314598
534.492259,-8734.430116,2146.597232,-919.314598
534.492575,-9104.533087,2368.659014,-229.828649
534.492890,-8808.450710,2146.597232,383.047749
534.493206,-9104.533087,1998.556043,919.314598
534.493522,-9030.512492,1554.432478,536.266849
534.493838,-8956.491898,1480.411884,459.657299
534.494153,-8882.471304,1332.370696,383.047749
534.494469,-9918.759623,888.247130,766.095498
534.494785,-8660.409521,296.082377,153.219100
534.495101,-9030.512492,-148.041188,-153.219100
534.495416,-9030.512492,-222.061783,-536.266849
534.495732,-9030.512492,-444.123565,-536.266849
534.496048,-9474.636058,-518.144159,-1149.143247
534.496364,-9252.574275,-1184.329507,0.000000
534.496680,-9844.739029,-1924.535449,-306.438199
534.496995,-10140.821405,-1998.556043,306.438199
534.497311,-9918.759623,-1998.556043,536.266849
534.497627,-10140.821405,-1924.535449,995.924147
534.497943,-10288.862594,-2886.803174,1072.533697
534.498258,-10066.800811,-3478.967927,842.705048
534.498574,-9622.677246,-3849.070898,459.657299
534.498890,-9992.780217,-3849.070898,76.609550
534.499206,-8586.388927,-3627.009116,-229.828649
534.499521,-9400.615463,-4441.235652,-689.485948
534.499837,-9622.677246,-4441.235652,-1072.533697
534.500153,-9030.512492,-5329.482782,-1225.752797
534.500469,-7994.224174,-4145.153275,-1838.629195
534.500784,-8512.368333,-4737.318029,-1072.533697
534.501100,-8364.327145,-5255.462188,-1149.143247
534.501416,-9400.615463,-4589.276840,-612.876398
534.501732,-9326.594869,-3775.050304,0.000000
534.502047,-8438.347739,-2664.741391,76.609550
534.502363,-9030.512492,-2812.782580,459.657299
534.502679,-9030.512492,-2442.679609,76.609550
534.502995,-10214.842000,-2516.700203,0.000000
534.503310,-8956.491898,-1998.556043,-459.657299
534.503626,-9474.636058,-1924.535449,-766.095498
534.503942,-8512.368333,-888.247130,-612.876398
534.504258,-9178.553681,-2146.597232,-612.876398
534.504573,-9548.656652,-1332.370696,153.219100
534.504889,-9770.718434,-2368.659014,0.000000
534.505205,-10140.821405,-1776.494261,229.828649
534.505521,-10288.862594,-888.247130,995.924147
534.505836,-10658.965565,222.061783,1685.410096
534.506152,-10584.944971,666.185348,1532.190996
534.506468,-11991.336260,-296.082377,1302.362347
534.506784,-11547.212695,-370.102971,919.314598
534.507099,-11473.192101,370.102971,1302.362347
534.507415,-11103.089130,-888.247130,1149.143247
534.507731,-11177.109724,-1184.329507,0.000000
534.508047,-11103.089130,-2072.576638,459.657299
