#time,accel_x,accel_y,accel_z
1031.843858,-11177.109724,-2516.700203,-3447.429741
1031.844173,-12879.583391,-1332.370696,-1685.410096
1031.844489,-14434.015869,-962.267725,-536.266849
1031.844805,-13989.892304,0.000000,306.438199
1031.845121,-12731.542202,-2886.803174,766.095498
1031.845437,-13767.830521,-1036.288319,689.485948
1031.845753,-13471.748144,-1184.329507,383.047749
1031.846068,-12213.398043,-2664.741391,689.485948
1031.846384,-11547.212695,-3182.885551,536.266849
1031.846700,-11843.295072,-4219.173869,0.000000
1031.847016,-9844.739029,-5181.441594,-4443.353888
1031.847332,-9474.636058,-7624.121203,-4903.011187
1031.847647,-7550.100608,-2072.576638,1302.362347
1031.847963,-11695.253884,-2738.761985,4826.401637
1031.848279,-11251.130318,-1850.514855,4366.744339
1031.848595,-11843.295072,-2368.659014,4366.744339
1031.848911,-11695.253884,-2294.638420,3447.429741
1031.849227,-11399.171507,-814.226536,3140.991542
1031.849542,-10436.903782,0.000000,4903.011187
1031.849858,-10510.924376,1554.432478,7354.516781
1031.850174,-9474.636058,-666.185348,4443.353888
1031.850490,-9030.512492,1776.494261,4826.401637
1031.850806,-7550.100608,1702.473667,6128.763984
1031.851121,-7179.997637,2368.659014,5898.935335
1031.851437,-6069.688724,1406.391290,5056.230287
1031.851753,-6513.812290,1628.453072,3447.429741
1031.852069,-5921.647536,2368.659014,3140.991542
1031.852385,-6143.709319,3552.988522,3294.210641
1031.852701,-6291.750507,5625.565159,4136.915689
1031.853016,-6217.729913,6291.750507,5439.278036
1031.853332,-7624.121203,7920.203579,5592.497135
1031.853648,-7772.162391,8512.368333,6818.249932
1031.853964,-8364.327145,8734.430116,7201.297681
1031.854280,-8364.327145,8068.244768,6128.763984
1031.854595,-8216.285956,8364.327145,5439.278036
1031.854911,-7698.141797,7105.977043,5286.058936
1031.855227,-7772.162391,5847.626942,5132.839837
1031.855543,-6291.750507,3701.029710,4749.792088
1031.855859,-6365.771101,2146.597232,3064.381992
1031.856175,-4737.318029,888.247130,1915.238745
1031.856490,-3256.906145,0.000000,919.314598
1031.856806,-6365.771101,-1036.288319,229.828649
1031.857122,-3627.009116,222.061783,153.219100
1031.857438,-10066.800811,888.247130,-1532.190996
1031.857754,-2812.782580,2368.659014,-612.876398
1031.858069,-5329.482782,4145.153275,-689.485948
1031.858385,-7772.162391,1258.350101,-153.219100
1031.858701,-11621.233289,962.267725,766.095498
1031.859017,-5107.421000,1554.432478,-1149.143247
1031.859333,-6439.791695,-296.082377,-2374.896044
1031.859649,-7105.977043,-1036.288319,-2528.115143
1031.859964,-7846.182985,-740.205942,-4366.744339
1031.860280,-6883.915261,-2516.700203,-4903.011187
1031.860596,-10140.821405,-2886.803174,-5515.887586
1031.860912,-9474.636058,-5847.626942,-5515.887586
1031.861228,-9178.553681,-3552.988522,-6435.202183
1031.861543,-9548.656652,-5329.482782,-6052.154434
1031.861859,-12287.418637,-2368.659014,-4596.572988
1031.862175,-13323.706956,-2960.823768,-2757.943793
1031.862491,-12435.459826,444.123565,-2451.505594
1031.862807,-14359.995275,-2886.803174,-1915.238745
1031.863123,-14878.139434,-148.041188,-842.705048
1031.863438,-15100.201217,-2590.720797,-1302.362347
1031.863754,-13323.706956,-1850.514855,-1762.019645
1031.864070,-13175.665768,-4071.132681,-3294.210641
1031.864386,-12139.377449,-3775.050304,-4749.792088
1031.864702,-10140.821405,-4737.318029,-6894.859482
1031.865017,-10288.862594,-6365.771101,-5975.544884
1031.865333,-13249.686362,-8068.244768,-6128.763984
1031.865649,-9326.594869,-5551.544565,-7354.516781
1031.865965,-9622.677246,-7105.977043,-5592.497135
1031.866281,-10436.903782,-4441.235652,-6205.373534
1031.866597,-11177.109724,-6143.709319,-5439.278036
1031.866912,-11399.171507,-3552.988522,-4596.572988
1031.867228,-11917.315666,-2812.782580,-3064.381992
1031.867544,-13249.686362,-1406.391290,-3217.601092
1031.867860,-13915.871710,0.000000,-383.047749
1031.868176,-14434.015869,-1258.350101,153.219100
1031.868491,-14211.954086,-740.205942,229.828649
1031.868807,-12879.583391,-1924.535449,229.828649
1031.869123,-12805.562797,444.123565,766.095498
1031.869439,-11547.212695,-1776.494261,1225.752797
1031.869755,-12065.356855,-3478.967927,1378.971896
1031.870071,-11103.089130,-3849.070898,-306.438199
1031.870386,-8660.409521,-6365.771101,-4443.353888
1031.870702,-11547.212695,-2812.782580,-1608.800546
1031.871018,-9918.759623,-1554.432478,3524.039291
1031.871334,-11621.233289,0.000000,4290.134789
1031.871650,-11769.274478,-1554.432478,4443.353888
1031.871965,-11547.212695,-1554.432478,3983.696590
1031.872281,-9992.780217,-3627.009116,2757.943793
1031.872597,-10658.965565,0.000000,3830.477490
1031.872913,-11473.192101,74.020594,5056.230287
1031.873229,-9252.574275,0.000000,4519.963438
